GeoFIPS,GeoName,Description,Unit,2018,2019,2020,2021,2022
" ""54091""","Taylor, WV",Population (persons) 1/,Number of persons,16827,16715,16684,16483,16342
" ""54091""","Taylor, WV",Per capita personal income (dollars) 2/,Dollars,40856,42504,44533,48851,49161
" ""54093""","Tucker, WV",Personal income (thousands of dollars) ,Thousands of dollars,291453,300916,323083,355209,362273
" ""54093""","Tucker, WV",Population (persons) 1/,Number of persons,6906,6835,6753,6675,6568
" ""54093""","Tucker, WV",Per capita personal income (dollars) 2/,Dollars,42203,44026,47843,53215,55157
" ""54095""","Tyler, WV",Personal income (thousands of dollars) ,Thousands of dollars,331426,351087,368475,415397,461888
" ""54095""","Tyler, WV",Population (persons) 1/,Number of persons,8542,8393,8296,8243,8183
" ""54095""","Tyler, WV",Per capita personal income (dollars) 2/,Dollars,38800,41831,44416,50394,56445
" ""54097""","Upshur, WV",Personal income (thousands of dollars) ,Thousands of dollars,810958,863621,912139,975655,977636
" ""54097""","Upshur, WV",Population (persons) 1/,Number of persons,24068,23918,23813,23820,23712
" ""54097""","Upshur, WV",Per capita personal income (dollars) 2/,Dollars,33694,36108,38304,40959,41230
" ""54099""","Wayne, WV",Personal income (thousands of dollars) ,Thousands of dollars,1351464,1405632,1478646,1576652,1592964
" ""54099""","Wayne, WV",Population (persons) 1/,Number of persons,39873,39361,38864,38533,37998
" ""54099""","Wayne, WV",Per capita personal income (dollars) 2/,Dollars,33894,35711,38047,40917,41922
" ""54101""","Webster, WV",Personal income (thousands of dollars) ,Thousands of dollars,233044,246782,276450,277941,266216
" ""54101""","Webster, WV",Population (persons) 1/,Number of persons,8531,8430,8356,8286,8167
" ""54101""","Webster, WV",Per capita personal income (dollars) 2/,Dollars,27317,29274,33084,33543,32597
" ""54103""","Wetzel, WV",Personal income (thousands of dollars) ,Thousands of dollars,563869,555680,575195,623407,635057
" ""54103""","Wetzel, WV",Population (persons) 1/,Number of persons,14874,14656,14392,14195,14025
" ""54103""","Wetzel, WV",Per capita personal income (dollars) 2/,Dollars,37910,37915,39966,43917,45280
" ""54105""","Wirt, WV",Personal income (thousands of dollars) ,Thousands of dollars,188638,186581,194762,207303,201926
" ""54105""","Wirt, WV",Population (persons) 1/,Number of persons,5365,5305,5186,5059,5091
" ""54105""","Wirt, WV",Per capita personal income (dollars) 2/,Dollars,35161,35171,37555,40977,39663
" ""54107""","Wood, WV",Personal income (thousands of dollars) ,Thousands of dollars,3771718,3944516,4064051,4653523,4860841
" ""54107""","Wood, WV",Population (persons) 1/,Number of persons,85234,84659,84142,83791,83340
" ""54107""","Wood, WV",Per capita personal income (dollars) 2/,Dollars,44251,46593,48300,55537,58325
" ""54109""","Wyoming, WV",Personal income (thousands of dollars) ,Thousands of dollars,640580,636706,678865,725713,722167
" ""54109""","Wyoming, WV",Population (persons) 1/,Number of persons,21831,21556,21317,20991,20527
" ""54109""","Wyoming, WV",Per capita personal income (dollars) 2/,Dollars,29343,29537,31846,34573,35181
" ""55000""",Wisconsin,Personal income (thousands of dollars) ,Thousands of dollars,295996804,307907603,326836532,355048009,362245267
" ""55000""",Wisconsin,Population (persons) 1/,Number of persons,5858766,5880193,5896271,5880101,5892539
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,Dollars,50522,52364,55431,60381,61475
" ""55001""","Adams, WI",Personal income (thousands of dollars) ,Thousands of dollars,801775,840926,909558,958904,948708
" ""55001""","Adams, WI",Population (persons) 1/,Number of persons,20533,20431,20675,20795,21226
" ""55001""","Adams, WI",Per capita personal income (dollars) 2/,Dollars,39048,41159,43993,46112,44696
" ""55003""","Ashland, WI",Personal income (thousands of dollars) ,Thousands of dollars,622570,651153,697957,747419,738025
" ""55003""","Ashland, WI",Population (persons) 1/,Number of persons,16013,16021,16018,16054,16039
" ""55003""","Ashland, WI",Per capita personal income (dollars) 2/,Dollars,38879,40644,43573,46557,46014
" ""55005""","Barron, WI",Personal income (thousands of dollars) ,Thousands of dollars,2210223,2310633,2546803,2661152,2718274
" ""55005""","Barron, WI",Population (persons) 1/,Number of persons,46385,46645,46714,46746,46843
" ""55005""","Barron, WI",Per capita personal income (dollars) 2/,Dollars,47650,49537,54519,56928,58029
" ""55007""","Bayfield, WI",Personal income (thousands of dollars) ,Thousands of dollars,731666,763781,811490,877445,879606
" ""55007""","Bayfield, WI",Population (persons) 1/,Number of persons,15872,16062,16233,16304,16608
" ""55007""","Bayfield, WI",Per capita personal income (dollars) 2/,Dollars,46098,47552,49990,53818,52963
" ""55009""","Brown, WI",Personal income (thousands of dollars) ,Thousands of dollars,13730925,14137532,15318974,16343715,16882342
" ""55009""","Brown, WI",Population (persons) 1/,Number of persons,266371,267706,268921,268814,270036
" ""55009""","Brown, WI",Per capita personal income (dollars) 2/,Dollars,51548,52810,56965,60799,62519
" ""55011""","Buffalo, WI",Personal income (thousands of dollars) ,Thousands of dollars,598624,602822,661542,724584,740780
" ""55011""","Buffalo, WI",Population (persons) 1/,Number of persons,13362,13275,13319,13312,13391
" ""55011""","Buffalo, WI",Per capita personal income (dollars) 2/,Dollars,44800,45410,49669,54431,55319
" ""55013""","Burnett, WI",Personal income (thousands of dollars) ,Thousands of dollars,670476,699643,749046,810943,819115
" ""55013""","Burnett, WI",Population (persons) 1/,Number of persons,16152,16313,16579,16759,17036
" ""55013""","Burnett, WI",Per capita personal income (dollars) 2/,Dollars,41510,42889,45180,48389,48081
" ""55015""","Calumet, WI",Personal income (thousands of dollars) ,Thousands of dollars,2549049,2653191,2862475,3053528,3110294
" ""55015""","Calumet, WI",Population (persons) 1/,Number of persons,51941,52167,52462,52587,52718
" ""55015""","Calumet, WI",Per capita personal income (dollars) 2/,Dollars,49076,50860,54563,58066,58999
" ""55017""","Chippewa, WI",Personal income (thousands of dollars) ,Thousands of dollars,2935056,3080530,3324755,3580031,3639260
" ""55017""","Chippewa, WI",Population (persons) 1/,Number of persons,65342,66104,66337,66628,66807
" ""55017""","Chippewa, WI",Per capita personal income (dollars) 2/,Dollars,44918,46601,50119,53732,54474
" ""55019""","Clark, WI",Personal income (thousands of dollars) ,Thousands of dollars,1449033,1511918,1648638,1740456,1781899
" ""55019""","Clark, WI",Population (persons) 1/,Number of persons,34674,34714,34667,34722,34691
" ""55019""","Clark, WI",Per capita personal income (dollars) 2/,Dollars,41790,43554,47556,50125,51365
" ""55021""","Columbia, WI",Personal income (thousands of dollars) ,Thousands of dollars,2896854,3061342,3284124,3555522,3581335
" ""55021""","Columbia, WI",Population (persons) 1/,Number of persons,57966,58314,58516,58404,58193
" ""55021""","Columbia, WI",Per capita personal income (dollars) 2/,Dollars,49975,52498,56124,60878,61542
" ""55023""","Crawford, WI",Personal income (thousands of dollars) ,Thousands of dollars,674103,693464,750248,805528,812216
" ""55023""","Crawford, WI",Population (persons) 1/,Number of persons,16269,16186,16084,16082,16007
" ""55023""","Crawford, WI",Per capita personal income (dollars) 2/,Dollars,41435,42843,46646,50089,50741
" ""55025""","Dane, WI",Personal income (thousands of dollars) ,Thousands of dollars,32956512,34962458,36849007,40731243,41891572
" ""55025""","Dane, WI",Population (persons) 1/,Number of persons,550334,556559,562577,561724,568203
" ""55025""","Dane, WI",Per capita personal income (dollars) 2/,Dollars,59885,62819,65500,72511,73726
" ""55027""","Dodge, WI",Personal income (thousands of dollars) ,Thousands of dollars,3865760,4013441,4241046,4571322,4625809
" ""55027""","Dodge, WI",Population (persons) 1/,Number of persons,89380,89399,89353,88657,88282
" ""55027""","Dodge, WI",Per capita personal income (dollars) 2/,Dollars,43251,44894,47464,51562,52398
" ""55029""","Door, WI",Personal income (thousands of dollars) ,Thousands of dollars,1722997,1797086,1981546,2139464,2171328
" ""55029""","Door, WI",Population (persons) 1/,Number of persons,29400,29741,30120,30406,30526
" ""55029""","Door, WI",Per capita personal income (dollars) 2/,Dollars,58605,60425,65788,70363,71130
" ""55031""","Douglas, WI",Personal income (thousands of dollars) ,Thousands of dollars,1847113,1936572,2022872,2172345,2183768
" ""55031""","Douglas, WI",Population (persons) 1/,Number of persons,43824,44035,44343,44026,44144
" ""55031""","Douglas, WI",Per capita personal income (dollars) 2/,Dollars,42148,43978,45619,49342,49469
" ""55033""","Dunn, WI",Personal income (thousands of dollars) ,Thousands of dollars,1801016,1871746,2025506,2216263,2251676
" ""55033""","Dunn, WI",Population (persons) 1/,Number of persons,45140,45389,45441,44509,45651
" ""55033""","Dunn, WI",Per capita personal income (dollars) 2/,Dollars,39898,41238,44574,49794,49324
" ""55035""","Eau Claire, WI",Personal income (thousands of dollars) ,Thousands of dollars,4978186,5151203,5472590,5978086,6123919
" ""55035""","Eau Claire, WI",Population (persons) 1/,Number of persons,104755,105002,105874,105988,106837
" ""55035""","Eau Claire, WI",Per capita personal income (dollars) 2/,Dollars,47522,49058,51690,56403,57320
" ""55037""","Florence, WI",Personal income (thousands of dollars) ,Thousands of dollars,225410,251430,250657,281245,291993
" ""55037""","Florence, WI",Population (persons) 1/,Number of persons,4503,4534,4560,4586,4688
" ""55037""","Florence, WI",Per capita personal income (dollars) 2/,Dollars,50058,55454,54969,61327,62285
" ""55039""","Fond du Lac, WI",Personal income (thousands of dollars) ,Thousands of dollars,4930665,5156295,5459482,5902723,6043639
" ""55039""","Fond du Lac, WI",Population (persons) 1/,Number of persons,103754,104175,104150,104166,103836
" ""55039""","Fond du Lac, WI",Per capita personal income (dollars) 2/,Dollars,47523,49496,52419,56667,58204
" ""55041""","Forest, WI",Personal income (thousands of dollars) ,Thousands of dollars,372388,378848,407878,427601,424472
" ""55041""","Forest, WI",Population (persons) 1/,Number of persons,9165,9219,9165,9262,9381
" ""55041""","Forest, WI",Per capita personal income (dollars) 2/,Dollars,40632,41094,44504,46167,45248
" ""55043""","Grant, WI",Personal income (thousands of dollars) ,Thousands of dollars,2239142,2317300,2471031,2639879,2679872
" ""55043""","Grant, WI",Population (persons) 1/,Number of persons,52258,52358,51984,51285,51276
" ""55043""","Grant, WI",Per capita personal income (dollars) 2/,Dollars,42848,44259,47534,51475,52264
" ""55045""","Green, WI",Personal income (thousands of dollars) ,Thousands of dollars,1859650,1939846,2100263,2231740,2261075
" ""55045""","Green, WI",Population (persons) 1/,Number of persons,37194,37219,37036,37018,36816
" ""55045""","Green, WI",Per capita personal income (dollars) 2/,Dollars,49999,52120,56709,60288,61416
" ""55047""","Green Lake, WI",Personal income (thousands of dollars) ,Thousands of dollars,832669,840150,893610,984626,995965
" ""55047""","Green Lake, WI",Population (persons) 1/,Number of persons,18946,18997,19022,19249,19220
" ""55047""","Green Lake, WI",Per capita personal income (dollars) 2/,Dollars,43950,44225,46978,51152,51819
" ""55049""","Iowa, WI",Personal income (thousands of dollars) ,Thousands of dollars,1124128,1184303,1261491,1383617,1403198
" ""55049""","Iowa, WI",Population (persons) 1/,Number of persons,23746,23688,23709,23777,23865
" ""55049""","Iowa, WI",Per capita personal income (dollars) 2/,Dollars,47340,49996,53207,58191,58797
" ""55051""","Iron, WI",Personal income (thousands of dollars) ,Thousands of dollars,277991,288911,310105,330577,333771
" ""55051""","Iron, WI",Population (persons) 1/,Number of persons,6015,6076,6146,6193,6224
" ""55051""","Iron, WI",Per capita personal income (dollars) 2/,Dollars,46216,47550,50456,53379,53626
" ""55053""","Jackson, WI",Personal income (thousands of dollars) ,Thousands of dollars,941108,946887,1020803,1047239,1043821
" ""55053""","Jackson, WI",Population (persons) 1/,Number of persons,20878,21109,21096,20899,20836
" ""55053""","Jackson, WI",Per capita personal income (dollars) 2/,Dollars,45077,44857,48388,50110,50097
" ""55055""","Jefferson, WI",Personal income (thousands of dollars) ,Thousands of dollars,3866679,4006572,4290325,4623164,4720099
" ""55055""","Jefferson, WI",Population (persons) 1/,Number of persons,84974,84696,86193,85796,85784
" ""55055""","Jefferson, WI",Per capita personal income (dollars) 2/,Dollars,45504,47305,49776,53886,55023
" ""55057""","Juneau, WI",Personal income (thousands of dollars) ,Thousands of dollars,1015629,1061355,1146282,1245403,1254544
" ""55057""","Juneau, WI",Population (persons) 1/,Number of persons,26489,26564,26780,26756,26866
" ""55057""","Juneau, WI",Per capita personal income (dollars) 2/,Dollars,38342,39955,42804,46547,46696
" ""55059""","Kenosha, WI",Personal income (thousands of dollars) ,Thousands of dollars,7918595,8279444,8846321,9513323,9776111
" ""55059""","Kenosha, WI",Population (persons) 1/,Number of persons,168629,169279,169184,168465,167817
" ""55059""","Kenosha, WI",Per capita personal income (dollars) 2/,Dollars,46959,48910,52288,56471,58255
" ""55061""","Kewaunee, WI",Personal income (thousands of dollars) ,Thousands of dollars,951622,991305,1079665,1164627,1191382
" ""55061""","Kewaunee, WI",Population (persons) 1/,Number of persons,20497,20596,20550,20577,20623
" ""55061""","Kewaunee, WI",Per capita personal income (dollars) 2/,Dollars,46427,48131,52538,56598,57770
" ""55063""","La Crosse, WI",Personal income (thousands of dollars) ,Thousands of dollars,5834271,6096450,6508069,7126780,7273302
" ""55063""","La Crosse, WI",Population (persons) 1/,Number of persons,120142,120305,120930,119367,120294
" ""55063""","La Crosse, WI",Per capita personal income (dollars) 2/,Dollars,48561,50675,53817,59705,60463
" ""55065""","Lafayette, WI",Personal income (thousands of dollars) ,Thousands of dollars,703609,726681,794539,853419,878412
" ""55065""","Lafayette, WI",Population (persons) 1/,Number of persons,16631,16636,16613,16816,16877
" ""55065""","Lafayette, WI",Per capita personal income (dollars) 2/,Dollars,42307,43681,47826,50750,52048
" ""55067""","Langlade, WI",Personal income (thousands of dollars) ,Thousands of dollars,828537,855998,933189,995112,994618
" ""55067""","Langlade, WI",Population (persons) 1/,Number of persons,19503,19504,19462,19505,19559
" ""55067""","Langlade, WI",Per capita personal income (dollars) 2/,Dollars,42483,43888,47949,51018,50852
" ""55069""","Lincoln, WI",Personal income (thousands of dollars) ,Thousands of dollars,1264953,1296623,1414647,1495048,1504995
