County,State_Abbreviation,Year,PassRate,Income,County_State,GEOID,geometry
Peach,GA,2019,33.33333333333333,38258,"Peach, GA",13225,"POLYGON ((-84.016609 32.511741, -84.00849 32.521769, -84.003363 32.529927, -83.954708 32.563048, -83.94523699999999 32.552667, -83.945364 32.569617, -83.88264199999999 32.613102999999995, -83.766611 32.692622, -83.70109 32.691598, -83.708914 32.674959, -83.709152 32.651303999999996, -83.727768 32.651427999999996, -83.718631 32.634983, -83.71918 32.595822999999996, -83.719859 32.53176, -83.723139 32.521122, -83.74869699999999 32.534157, -83.74900699999999 32.505248, -83.778007 32.505547, -83.78718599999999 32.512848999999996, -83.79769399999999 32.496567999999996, -83.79771199999999 32.44699, -83.817118 32.439876, -83.846676 32.468514, -83.872089 32.479014, -83.877066 32.489015, -83.900503 32.496981999999996, -83.922832 32.497428, -83.931122 32.483745, -83.923363 32.511355, -83.93247199999999 32.50569, -84.018147 32.506406, -84.016609 32.511741))"
Peach,GA,2020,56.81818181818182,41448,"Peach, GA",13225,"POLYGON ((-84.016609 32.511741, -84.00849 32.521769, -84.003363 32.529927, -83.954708 32.563048, -83.94523699999999 32.552667, -83.945364 32.569617, -83.88264199999999 32.613102999999995, -83.766611 32.692622, -83.70109 32.691598, -83.708914 32.674959, -83.709152 32.651303999999996, -83.727768 32.651427999999996, -83.718631 32.634983, -83.71918 32.595822999999996, -83.719859 32.53176, -83.723139 32.521122, -83.74869699999999 32.534157, -83.74900699999999 32.505248, -83.778007 32.505547, -83.78718599999999 32.512848999999996, -83.79769399999999 32.496567999999996, -83.79771199999999 32.44699, -83.817118 32.439876, -83.846676 32.468514, -83.872089 32.479014, -83.877066 32.489015, -83.900503 32.496981999999996, -83.922832 32.497428, -83.931122 32.483745, -83.923363 32.511355, -83.93247199999999 32.50569, -84.018147 32.506406, -84.016609 32.511741))"
Peach,GA,2021,23.52941176470588,44734,"Peach, GA",13225,"POLYGON ((-84.016609 32.511741, -84.00849 32.521769, -84.003363 32.529927, -83.954708 32.563048, -83.94523699999999 32.552667, -83.945364 32.569617, -83.88264199999999 32.613102999999995, -83.766611 32.692622, -83.70109 32.691598, -83.708914 32.674959, -83.709152 32.651303999999996, -83.727768 32.651427999999996, -83.718631 32.634983, -83.71918 32.595822999999996, -83.719859 32.53176, -83.723139 32.521122, -83.74869699999999 32.534157, -83.74900699999999 32.505248, -83.778007 32.505547, -83.78718599999999 32.512848999999996, -83.79769399999999 32.496567999999996, -83.79771199999999 32.44699, -83.817118 32.439876, -83.846676 32.468514, -83.872089 32.479014, -83.877066 32.489015, -83.900503 32.496981999999996, -83.922832 32.497428, -83.931122 32.483745, -83.923363 32.511355, -83.93247199999999 32.50569, -84.018147 32.506406, -84.016609 32.511741))"
Peach,GA,2022,27.500000000000004,43892,"Peach, GA",13225,"POLYGON ((-84.016609 32.511741, -84.00849 32.521769, -84.003363 32.529927, -83.954708 32.563048, -83.94523699999999 32.552667, -83.945364 32.569617, -83.88264199999999 32.613102999999995, -83.766611 32.692622, -83.70109 32.691598, -83.708914 32.674959, -83.709152 32.651303999999996, -83.727768 32.651427999999996, -83.718631 32.634983, -83.71918 32.595822999999996, -83.719859 32.53176, -83.723139 32.521122, -83.74869699999999 32.534157, -83.74900699999999 32.505248, -83.778007 32.505547, -83.78718599999999 32.512848999999996, -83.79769399999999 32.496567999999996, -83.79771199999999 32.44699, -83.817118 32.439876, -83.846676 32.468514, -83.872089 32.479014, -83.877066 32.489015, -83.900503 32.496981999999996, -83.922832 32.497428, -83.931122 32.483745, -83.923363 32.511355, -83.93247199999999 32.50569, -84.018147 32.506406, -84.016609 32.511741))"
Schley,GA,2019,45.454545454545446,36437,"Schley, GA",13249,"POLYGON ((-84.420515 32.174357, -84.42008 32.191677, -84.42983199999999 32.194153, -84.429451 32.232151, -84.410415 32.231856, -84.410101 32.289454, -84.413304 32.297531, -84.389927 32.297236999999996, -84.392316 32.414046, -84.381817 32.428047, -84.362416 32.428047, -84.363216 32.397649, -84.323315 32.39785, -84.323815 32.37245, -84.25461299999999 32.372053, -84.255912 32.296155999999996, -84.219211 32.295057, -84.22014399999999 32.23115, -84.181657 32.229703, -84.18356899999999 32.158493, -84.218959 32.15929, -84.26041099999999 32.166061, -84.279911 32.163759999999996, -84.430218 32.166257, -84.420515 32.174357))"
Schley,GA,2020,50.0,40815,"Schley, GA",13249,"POLYGON ((-84.420515 32.174357, -84.42008 32.191677, -84.42983199999999 32.194153, -84.429451 32.232151, -84.410415 32.231856, -84.410101 32.289454, -84.413304 32.297531, -84.389927 32.297236999999996, -84.392316 32.414046, -84.381817 32.428047, -84.362416 32.428047, -84.363216 32.397649, -84.323315 32.39785, -84.323815 32.37245, -84.25461299999999 32.372053, -84.255912 32.296155999999996, -84.219211 32.295057, -84.22014399999999 32.23115, -84.181657 32.229703, -84.18356899999999 32.158493, -84.218959 32.15929, -84.26041099999999 32.166061, -84.279911 32.163759999999996, -84.430218 32.166257, -84.420515 32.174357))"
Schley,GA,2021,68.29268292682927,43260,"Schley, GA",13249,"POLYGON ((-84.420515 32.174357, -84.42008 32.191677, -84.42983199999999 32.194153, -84.429451 32.232151, -84.410415 32.231856, -84.410101 32.289454, -84.413304 32.297531, -84.389927 32.297236999999996, -84.392316 32.414046, -84.381817 32.428047, -84.362416 32.428047, -84.363216 32.397649, -84.323315 32.39785, -84.323815 32.37245, -84.25461299999999 32.372053, -84.255912 32.296155999999996, -84.219211 32.295057, -84.22014399999999 32.23115, -84.181657 32.229703, -84.18356899999999 32.158493, -84.218959 32.15929, -84.26041099999999 32.166061, -84.279911 32.163759999999996, -84.430218 32.166257, -84.420515 32.174357))"
Schley,GA,2022,38.46153846153846,43455,"Schley, GA",13249,"POLYGON ((-84.420515 32.174357, -84.42008 32.191677, -84.42983199999999 32.194153, -84.429451 32.232151, -84.410415 32.231856, -84.410101 32.289454, -84.413304 32.297531, -84.389927 32.297236999999996, -84.392316 32.414046, -84.381817 32.428047, -84.362416 32.428047, -84.363216 32.397649, -84.323315 32.39785, -84.323815 32.37245, -84.25461299999999 32.372053, -84.255912 32.296155999999996, -84.219211 32.295057, -84.22014399999999 32.23115, -84.181657 32.229703, -84.18356899999999 32.158493, -84.218959 32.15929, -84.26041099999999 32.166061, -84.279911 32.163759999999996, -84.430218 32.166257, -84.420515 32.174357))"
Worth,GA,2019,38.70967741935484,35072,"Worth, GA",13321,"POLYGON ((-84.032344 31.716772, -84.00762 31.735515999999997, -84.003496 31.754596, -83.98639 31.765425999999998, -83.991554 31.783755999999997, -84.008037 31.792313, -84.008445 31.801644999999997, -83.990498 31.806369, -83.976884 31.803328999999998, -83.977008 31.819065, -83.967344 31.834477, -83.939437 31.847928999999997, -83.924263 31.848392999999998, -83.845323 31.83119, -83.8262 31.809773, -83.802723 31.803579, -83.79867899999999 31.801008999999997, -83.796846 31.622929, -83.718774 31.622028, -83.706677 31.619203, -83.701505 31.606151999999998, -83.684373 31.596842, -83.677667 31.600873999999997, -83.66769 31.585870999999997, -83.671407 31.571834, -83.649384 31.567977, -83.650627 31.484737, -83.66577699999999 31.485135, -83.66666 31.434169999999998, -83.65178499999999 31.433069, -83.65409 31.330661, -83.713867 31.331652, -83.714134 31.318365, -83.758934 31.318953999999998, -83.759086 31.332224999999998, -83.77576499999999 31.332319, -83.99942999999999 31.334965999999998, -83.997796 31.443752999999997, -83.99767899999999 31.462773, -83.982582 31.462677999999997, -83.997468 31.47601, -83.997087 31.507573999999998, -83.996246 31.625169, -84.012509 31.633619, -83.993374 31.650033999999998, -84.01840399999999 31.650274, -84.012401 31.663038999999998, -84.02206 31.685636, -84.01960799999999 31.692482, -84.032344 31.716772))"
Worth,GA,2020,15.625,38257,"Worth, GA",13321,"POLYGON ((-84.032344 31.716772, -84.00762 31.735515999999997, -84.003496 31.754596, -83.98639 31.765425999999998, -83.991554 31.783755999999997, -84.008037 31.792313, -84.008445 31.801644999999997, -83.990498 31.806369, -83.976884 31.803328999999998, -83.977008 31.819065, -83.967344 31.834477, -83.939437 31.847928999999997, -83.924263 31.848392999999998, -83.845323 31.83119, -83.8262 31.809773, -83.802723 31.803579, -83.79867899999999 31.801008999999997, -83.796846 31.622929, -83.718774 31.622028, -83.706677 31.619203, -83.701505 31.606151999999998, -83.684373 31.596842, -83.677667 31.600873999999997, -83.66769 31.585870999999997, -83.671407 31.571834, -83.649384 31.567977, -83.650627 31.484737, -83.66577699999999 31.485135, -83.66666 31.434169999999998, -83.65178499999999 31.433069, -83.65409 31.330661, -83.713867 31.331652, -83.714134 31.318365, -83.758934 31.318953999999998, -83.759086 31.332224999999998, -83.77576499999999 31.332319, -83.99942999999999 31.334965999999998, -83.997796 31.443752999999997, -83.99767899999999 31.462773, -83.982582 31.462677999999997, -83.997468 31.47601, -83.997087 31.507573999999998, -83.996246 31.625169, -84.012509 31.633619, -83.993374 31.650033999999998, -84.01840399999999 31.650274, -84.012401 31.663038999999998, -84.02206 31.685636, -84.01960799999999 31.692482, -84.032344 31.716772))"
Worth,GA,2021,36.84210526315789,41792,"Worth, GA",13321,"POLYGON ((-84.032344 31.716772, -84.00762 31.735515999999997, -84.003496 31.754596, -83.98639 31.765425999999998, -83.991554 31.783755999999997, -84.008037 31.792313, -84.008445 31.801644999999997, -83.990498 31.806369, -83.976884 31.803328999999998, -83.977008 31.819065, -83.967344 31.834477, -83.939437 31.847928999999997, -83.924263 31.848392999999998, -83.845323 31.83119, -83.8262 31.809773, -83.802723 31.803579, -83.79867899999999 31.801008999999997, -83.796846 31.622929, -83.718774 31.622028, -83.706677 31.619203, -83.701505 31.606151999999998, -83.684373 31.596842, -83.677667 31.600873999999997, -83.66769 31.585870999999997, -83.671407 31.571834, -83.649384 31.567977, -83.650627 31.484737, -83.66577699999999 31.485135, -83.66666 31.434169999999998, -83.65178499999999 31.433069, -83.65409 31.330661, -83.713867 31.331652, -83.714134 31.318365, -83.758934 31.318953999999998, -83.759086 31.332224999999998, -83.77576499999999 31.332319, -83.99942999999999 31.334965999999998, -83.997796 31.443752999999997, -83.99767899999999 31.462773, -83.982582 31.462677999999997, -83.997468 31.47601, -83.997087 31.507573999999998, -83.996246 31.625169, -84.012509 31.633619, -83.993374 31.650033999999998, -84.01840399999999 31.650274, -84.012401 31.663038999999998, -84.02206 31.685636, -84.01960799999999 31.692482, -84.032344 31.716772))"
Worth,GA,2022,35.13513513513513,40968,"Worth, GA",13321,"POLYGON ((-84.032344 31.716772, -84.00762 31.735515999999997, -84.003496 31.754596, -83.98639 31.765425999999998, -83.991554 31.783755999999997, -84.008037 31.792313, -84.008445 31.801644999999997, -83.990498 31.806369, -83.976884 31.803328999999998, -83.977008 31.819065, -83.967344 31.834477, -83.939437 31.847928999999997, -83.924263 31.848392999999998, -83.845323 31.83119, -83.8262 31.809773, -83.802723 31.803579, -83.79867899999999 31.801008999999997, -83.796846 31.622929, -83.718774 31.622028, -83.706677 31.619203, -83.701505 31.606151999999998, -83.684373 31.596842, -83.677667 31.600873999999997, -83.66769 31.585870999999997, -83.671407 31.571834, -83.649384 31.567977, -83.650627 31.484737, -83.66577699999999 31.485135, -83.66666 31.434169999999998, -83.65178499999999 31.433069, -83.65409 31.330661, -83.713867 31.331652, -83.714134 31.318365, -83.758934 31.318953999999998, -83.759086 31.332224999999998, -83.77576499999999 31.332319, -83.99942999999999 31.334965999999998, -83.997796 31.443752999999997, -83.99767899999999 31.462773, -83.982582 31.462677999999997, -83.997468 31.47601, -83.997087 31.507573999999998, -83.996246 31.625169, -84.012509 31.633619, -83.993374 31.650033999999998, -84.01840399999999 31.650274, -84.012401 31.663038999999998, -84.02206 31.685636, -84.01960799999999 31.692482, -84.032344 31.716772))"
Dodge,GA,2019,8.695652173913041,31860,"Dodge, GA",13091,"POLYGON ((-83.34652799999999 32.272489, -83.346103 32.283818, -83.332224 32.284033, -83.283958 32.324311, -83.30475 32.341958, -83.17325199999999 32.452532999999995, -83.13899099999999 32.423069, -83.111429 32.372051, -82.990967 32.147273999999996, -82.88696399999999 32.197974, -82.88480299999999 32.196072, -82.87178999999999 32.18273, -82.927865 32.135273999999995, -82.93456599999999 32.153273999999996, -82.955466 32.135273999999995, -82.942066 32.124074, -83.205739 31.900325, -83.22643699999999 31.935931, -83.261534 31.952075999999998, -83.29206099999999 31.984506, -83.279208 31.996727999999997, -83.29692299999999 32.011244999999995, -83.29010199999999 32.027443999999996, -83.307722 32.050919, -83.295206 32.07918, -83.31298799999999 32.092481, -83.317994 32.085903, -83.337313 32.105885, -83.308926 32.125709, -83.30468499999999 32.1332, -83.324805 32.150366999999996, -83.291106 32.178824999999996, -83.373931 32.249741, -83.34652799999999 32.272489))"
Dodge,GA,2020,,34673,"Dodge, GA",13091,"POLYGON ((-83.34652799999999 32.272489, -83.346103 32.283818, -83.332224 32.284033, -83.283958 32.324311, -83.30475 32.341958, -83.17325199999999 32.452532999999995, -83.13899099999999 32.423069, -83.111429 32.372051, -82.990967 32.147273999999996, -82.88696399999999 32.197974, -82.88480299999999 32.196072, -82.87178999999999 32.18273, -82.927865 32.135273999999995, -82.93456599999999 32.153273999999996, -82.955466 32.135273999999995, -82.942066 32.124074, -83.205739 31.900325, -83.22643699999999 31.935931, -83.261534 31.952075999999998, -83.29206099999999 31.984506, -83.279208 31.996727999999997, -83.29692299999999 32.011244999999995, -83.29010199999999 32.027443999999996, -83.307722 32.050919, -83.295206 32.07918, -83.31298799999999 32.092481, -83.317994 32.085903, -83.337313 32.105885, -83.308926 32.125709, -83.30468499999999 32.1332, -83.324805 32.150366999999996, -83.291106 32.178824999999996, -83.373931 32.249741, -83.34652799999999 32.272489))"
Dodge,GA,2021,,37790,"Dodge, GA",13091,"POLYGON ((-83.34652799999999 32.272489, -83.346103 32.283818, -83.332224 32.284033, -83.283958 32.324311, -83.30475 32.341958, -83.17325199999999 32.452532999999995, -83.13899099999999 32.423069, -83.111429 32.372051, -82.990967 32.147273999999996, -82.88696399999999 32.197974, -82.88480299999999 32.196072, -82.87178999999999 32.18273, -82.927865 32.135273999999995, -82.93456599999999 32.153273999999996, -82.955466 32.135273999999995, -82.942066 32.124074, -83.205739 31.900325, -83.22643699999999 31.935931, -83.261534 31.952075999999998, -83.29206099999999 31.984506, -83.279208 31.996727999999997, -83.29692299999999 32.011244999999995, -83.29010199999999 32.027443999999996, -83.307722 32.050919, -83.295206 32.07918, -83.31298799999999 32.092481, -83.317994 32.085903, -83.337313 32.105885, -83.308926 32.125709, -83.30468499999999 32.1332, -83.324805 32.150366999999996, -83.291106 32.178824999999996, -83.373931 32.249741, -83.34652799999999 32.272489))"
Dodge,GA,2022,,36210,"Dodge, GA",13091,"POLYGON ((-83.34652799999999 32.272489, -83.346103 32.283818, -83.332224 32.284033, -83.283958 32.324311, -83.30475 32.341958, -83.17325199999999 32.452532999999995, -83.13899099999999 32.423069, -83.111429 32.372051, -82.990967 32.147273999999996, -82.88696399999999 32.197974, -82.88480299999999 32.196072, -82.87178999999999 32.18273, -82.927865 32.135273999999995, -82.93456599999999 32.153273999999996, -82.955466 32.135273999999995, -82.942066 32.124074, -83.205739 31.900325, -83.22643699999999 31.935931, -83.261534 31.952075999999998, -83.29206099999999 31.984506, -83.279208 31.996727999999997, -83.29692299999999 32.011244999999995, -83.29010199999999 32.027443999999996, -83.307722 32.050919, -83.295206 32.07918, -83.31298799999999 32.092481, -83.317994 32.085903, -83.337313 32.105885, -83.308926 32.125709, -83.30468499999999 32.1332, -83.324805 32.150366999999996, -83.291106 32.178824999999996, -83.373931 32.249741, -83.34652799999999 32.272489))"
Madison,GA,2019,61.672473867595826,38376,"Madison, GA",13195,"POLYGON ((-83.402428 34.197499, -83.373295 34.206027, -83.355251 34.223794, -83.313423 34.259232, -83.29731699999999 34.264587, -83.273073 34.248901, -83.239021 34.246227, -83.202827 34.248337, -83.17274499999999 34.238521999999996, -83.11336 34.27353, -83.115847 34.262125, -83.07800399999999 34.223606, -83.095491 34.202487999999995, -83.102487 34.173049999999996, -83.09453599999999 34.161659, -83.067528 34.154804, -83.04791999999999 34.121089999999995, -83.031021 34.1133, -83.036102 34.099148, -82.991458 34.065053999999996, -82.976294 34.043219, -83.00160199999999 34.030899, -83.02890000000001 34.030975, -83.048889 34.015803999999996, -83.09058399999999 34.032616, -83.100967 34.024792, -83.12387799999999 34.047557999999995, -83.164299 34.034518999999996, -83.193153 34.010467999999996, -83.22071799999999 34.000501, -83.237006 34.013557, -83.25841299999999 33.999098, -83.263454 34.006327, -83.294327 34.00808, -83.320241 34.026022999999995, -83.360028 34.040572, -83.386763 34.050241, -83.379744 34.079524, -83.357051 34.116199, -83.36101099999999 34.148354999999995, -83.363835 34.164059, -83.379441 34.171304, -83.402428 34.197499))"
